X,Y,Z,EDA,HR,TEMP,id,datetime,label
13.0,57.0,26.0,0.272841,68.52,28.43,5C,2020-06-23 20:12:45.218749952,0.0
-43.0,-7.0,46.0,0.370193,84.05,28.65,5C,2020-06-23 20:24:48.375000064,0.0
-32.0,11.0,53.0,0.385565,66.87,29.03,5C,2020-06-23 19:05:28.531249920,0.0
-60.0,-16.0,27.0,4.430732,95.38,34.05,15,2020-07-21 13:25:25.624999936,0.0
-30.0,-1.0,56.0,0.312588,75.82,30.37,5C,2020-05-08 22:11:28.843749888,1.0
-62.0,13.0,7.0,0.148599,85.97,28.25,5C,2020-06-24 15:31:47.906249984,2.0
-16.0,51.0,36.0,5.95497,103.15,31.29,15,2020-07-08 14:03:11.093750016,2.0
-52.0,-10.0,-37.0,0.137078,80.13,30.71,5C,2020-05-08 22:21:13.687500032,1.0
-45.0,-6.0,43.0,3.433714,88.65,33.47,15,2020-07-22 21:23:21.406249984,2.0
-38.0,-14.0,48.0,2.338779,87.72,35.03,15,2020-07-22 20:57:36.718749952,2.0
-19.0,-56.0,29.0,0.431679,86.05,28.55,5C,2020-06-23 20:48:24.906249984,0.0
-40.0,0.0,50.0,0.313018,89.72,34.29,15,2020-07-08 13:34:17.437499904,2.0
-61.0,5.0,20.0,0.350979,74.87,29.07,5C,2020-06-23 17:56:03.656250112,1.0
-33.0,-64.0,21.0,0.170643,105.55,30.03,5C,2020-06-24 14:07:10.343749888,2.0
-20.0,-5.0,60.0,0.453455,82.42,28.63,5C,2020-06-23 17:52:41.406249984,1.0
-61.0,4.0,18.0,0.217761,80.52,29.07,5C,2020-06-23 19:18:35.968750080,0.0
-65.0,2.0,1.0,0.299741,77.12,29.11,5C,2020-06-23 19:18:49.906249984,0.0
-39.0,20.0,47.0,0.249814,76.2,30.41,5C,2020-05-08 22:12:08.000000000,1.0
-22.0,-43.0,127.0,20.515541,81.05,36.5,5C,2020-04-14 22:32:03.656250112,1.0
-16.0,-58.0,21.0,0.375317,84.58,28.55,5C,2020-06-23 20:47:37.156250112,0.0
-15.0,-3.0,62.0,0.302303,111.63,28.95,5C,2020-06-23 19:57:49.406249984,0.0
-36.0,3.0,53.0,0.31127,94.63,28.59,5C,2020-06-23 18:48:44.124999936,0.0
-18.0,-1.0,61.0,0.345855,76.25,28.95,5C,2020-06-23 19:01:54.343749888,0.0
-58.0,18.0,24.0,0.331785,99.53,30.97,5C,2020-06-24 14:03:50.593750016,2.0
-38.0,-47.0,33.0,3.327971,74.98,32.16,15,2020-07-08 13:09:11.000000000,2.0
1.0,59.0,25.0,0.363788,75.43,29.07,5C,2020-06-23 17:55:06.281250048,1.0
-13.0,-60.0,3.0,0.251096,92.28,30.39,5C,2020-05-08 22:13:23.750000128,1.0
-63.0,11.0,8.0,0.238256,84.13,28.63,5C,2020-06-23 20:27:47.812499968,0.0
-22.0,-44.0,127.0,20.607775,76.25,36.55,5C,2020-04-14 22:37:36.937499904,1.0
-21.0,1.0,60.0,0.363788,67.73,28.77,5C,2020-06-23 19:31:53.531249920,0.0
-8.0,51.0,49.0,5.488555,79.72,31.57,15,2020-07-08 14:06:26.437499904,2.0
-66.0,3.0,2.0,3.23512,79.15,34.75,15,2020-07-22 21:11:41.656250112,2.0
18.0,60.0,13.0,0.272841,76.48,28.73,5C,2020-06-23 18:32:19.562500096,0.0
-39.0,-3.0,51.0,0.13835,71.98,28.91,5C,2020-06-24 15:07:52.781250048,2.0
-3.0,-63.0,-4.0,0.152451,92.18,30.39,5C,2020-05-08 22:14:12.281250048,1.0
-35.0,8.0,53.0,2.150708,77.78,32.29,15,2020-07-31 20:04:36.562500096,2.0
-45.0,17.0,43.0,0.143475,71.42,28.29,5C,2020-06-24 15:28:24.249999872,2.0
-29.0,-1.0,57.0,0.345855,77.13,29.21,5C,2020-06-23 18:02:09.624999936,1.0
-25.0,7.0,58.0,0.20523,102.25,29.29,5C,2020-06-24 14:34:25.656250112,2.0
-63.0,3.0,14.0,0.374036,102.6,29.13,5C,2020-06-23 19:07:41.062500096,0.0
20.0,58.0,19.0,0.265156,65.9,28.55,5C,2020-06-23 18:30:44.875000064,0.0
-21.0,-45.0,127.0,20.42835,84.2,36.55,5C,2020-04-14 22:35:39.687500032,1.0
-33.0,58.0,31.0,3.37862,83.85,34.0,15,2020-07-22 21:17:27.687500032,2.0
36.0,44.0,30.0,2.429895,82.78,32.55,15,2020-07-31 20:09:59.718749952,2.0
-30.0,-3.0,56.0,2.365686,86.35,34.97,15,2020-07-22 20:57:56.124999936,2.0
-55.0,4.0,30.0,0.249799,117.42,30.89,5C,2020-06-24 13:59:24.249999872,2.0
-25.0,5.0,57.0,0.385565,80.2,28.61,5C,2020-06-23 20:41:34.437499904,0.0
-18.0,7.0,50.0,0.254908,66.6,28.99,5C,2020-06-23 19:55:17.249999872,0.0
12.0,-37.0,49.0,0.432959,64.98,29.07,5C,2020-06-23 19:50:42.562500096,0.0
-44.0,1.0,46.0,0.120416,78.98,29.25,5C,2020-06-24 15:02:47.249999872,2.0
-63.0,11.0,7.0,0.147318,68.98,28.23,5C,2020-06-24 15:30:39.468750080,2.0
-26.0,14.0,60.0,3.53109,70.43,35.27,15,2020-07-22 20:54:16.249999872,2.0
-64.0,11.0,-12.0,0.758975,109.12,32.31,15,2020-07-24 14:00:22.718749952,2.0
-65.0,1.0,-5.0,3.057673,85.3,34.21,15,2020-07-22 20:38:15.124999936,2.0
-64.0,10.0,-4.0,0.17961,77.97,29.55,5C,2020-06-24 14:39:14.750000128,2.0
-62.0,8.0,15.0,0.229289,69.32,28.67,5C,2020-06-23 20:07:20.156250112,0.0
-66.0,12.0,38.0,3.685467,102.95,34.87,15,2020-07-22 20:35:06.562500096,2.0
51.0,-31.0,127.0,15.261111,102.68,35.63,5C,2020-04-14 22:47:03.437499904,1.0
-60.0,17.0,-22.0,0.233132,71.85,29.19,5C,2020-06-23 18:02:42.312499968,1.0
-22.0,-43.0,127.0,20.252199,75.93,36.55,5C,2020-04-14 22:39:19.531249920,1.0
-40.0,-3.0,50.0,0.684649,84.07,32.29,15,2020-07-24 14:01:32.750000128,2.0
-41.0,-55.0,-21.0,3.250495,96.78,34.37,15,2020-07-22 21:14:54.437499904,2.0
-39.0,17.0,47.0,0.367631,101.82,29.01,5C,2020-06-23 19:28:00.062500096,0.0
-14.0,-3.0,62.0,0.354822,69.28,28.97,5C,2020-06-23 19:14:57.156250112,0.0
-42.0,-8.0,49.0,3.691873,80.4,34.41,15,2020-07-22 20:36:36.937499904,2.0
-53.0,-7.0,17.0,0.724375,110.87,32.29,15,2020-07-24 14:00:39.124999936,2.0
-61.0,21.0,2.0,0.188322,94.82,30.35,5C,2020-05-08 22:15:00.875000064,1.0
50.0,-30.0,127.0,15.833311,103.47,35.75,5C,2020-04-14 22:46:34.750000128,1.0
-63.0,-1.0,9.0,0.272841,71.85,29.07,5C,2020-06-23 18:07:42.437499904,1.0
-37.0,-54.0,-2.0,0.390735,86.82,30.71,5C,2020-05-08 22:20:53.937499904,1.0
-21.0,-44.0,127.0,21.013859,80.07,36.49,5C,2020-04-14 22:31:55.249999872,1.0
-31.0,-55.0,-2.0,0.322798,79.63,28.43,5C,2020-06-23 21:02:17.624999936,0.0
-62.0,17.0,7.0,0.13835,64.8,28.19,5C,2020-06-24 15:30:24.000000000,2.0
-28.0,-58.0,0.0,0.324079,74.65,28.47,5C,2020-06-23 21:01:56.718749952,0.0
-37.0,-4.0,52.0,2.20681,85.65,35.0,15,2020-07-22 20:58:15.593750016,2.0
0.0,58.0,26.0,0.36635,74.57,28.93,5C,2020-06-23 17:54:37.593750016,1.0
-16.0,-3.0,62.0,0.470107,76.87,29.15,5C,2020-06-23 19:11:35.218749952,0.0
-14.0,-2.0,62.0,0.304865,116.13,28.97,5C,2020-06-23 19:57:53.656250112,0.0
-39.0,11.0,50.0,0.423993,68.92,28.43,5C,2020-06-23 20:54:47.718749952,0.0
9.0,-62.0,-5.0,2.823204,94.28,33.59,15,2020-07-22 21:31:36.062500096,2.0
-31.0,13.0,54.0,0.316393,72.72,29.25,5C,2020-06-23 18:06:58.187500032,1.0
-17.0,-2.0,61.0,0.471388,75.92,29.15,5C,2020-06-23 19:11:29.375000064,0.0
15.0,33.0,53.0,0.177048,85.13,29.45,5C,2020-06-24 14:43:19.093750016,2.0
-66.0,-1.0,2.0,0.303584,86.65,28.75,5C,2020-06-23 18:43:27.437499904,0.0
-38.0,-3.0,51.0,0.281808,94.45,28.97,5C,2020-06-23 19:56:41.437499904,0.0
-28.0,33.0,49.0,2.510619,74.13,32.21,15,2020-07-31 20:05:56.437499904,2.0
-34.0,-33.0,42.0,0.422712,64.4,28.43,5C,2020-06-23 20:53:52.468750080,0.0
-59.0,18.0,-12.0,0.347136,73.05,29.19,5C,2020-06-23 18:02:36.656250112,1.0
-22.0,-44.0,127.0,21.926702,80.53,36.49,5C,2020-04-14 22:31:20.468750080,1.0
-31.0,1.0,56.0,0.33945,89.95,28.53,5C,2020-06-23 20:16:30.875000064,0.0
-59.0,30.0,-14.0,0.435574,96.42,30.83,5C,2020-05-08 22:24:45.062500096,1.0
-33.0,-36.0,9.0,5.099401,74.28,32.63,15,2020-07-08 13:12:59.343749888,2.0
-24.0,6.0,59.0,0.207792,103.62,29.25,5C,2020-06-24 14:34:17.812499968,2.0
-31.0,4.0,56.0,0.293336,82.15,28.61,5C,2020-06-23 18:50:15.156250112,0.0
-27.0,-26.0,53.0,3.720715,89.3,34.13,15,2020-07-22 20:39:04.875000064,2.0
-10.0,-45.0,52.0,0.281808,89.6,28.61,5C,2020-06-23 18:43:41.249999872,0.0
-17.0,-3.0,61.0,0.454736,67.25,29.11,5C,2020-06-23 19:10:38.437499904,0.0
-30.0,55.0,-10.0,4.529801,92.63,31.25,15,2020-07-08 14:07:41.312499968,2.0
-61.0,23.0,-3.0,0.193701,97.78,29.27,5C,2020-06-24 14:46:05.500000000,2.0
-56.0,-2.0,-25.0,5.310428,83.47,34.16,15,2020-07-08 13:43:04.531249920,2.0
-42.0,1.0,48.0,0.143475,84.5,29.75,5C,2020-06-24 14:52:00.312499968,2.0
-24.0,1.0,59.0,0.343293,91.98,28.85,5C,2020-06-23 20:23:35.343749888,0.0
-36.0,20.0,48.0,1.781485,97.63,32.23,15,2020-07-31 20:01:10.562500096,2.0
-65.0,-38.0,12.0,0.349698,87.95,28.97,5C,2020-06-23 19:23:35.437499904,0.0
-28.0,11.0,-57.0,4.590307,112.12,34.16,15,2020-07-21 13:26:29.531249920,0.0
8.0,58.0,24.0,0.368912,74.02,29.03,5C,2020-06-23 19:31:02.000000000,0.0
-5.0,60.0,21.0,0.347136,67.33,29.01,5C,2020-06-23 18:00:02.375000064,1.0
7.0,-30.0,55.0,0.417588,71.3,28.67,5C,2020-06-23 20:26:26.968750080,0.0
-23.0,-59.0,127.0,19.091698,91.93,36.53,5C,2020-04-14 22:44:03.406249984,1.0
-53.0,-5.0,36.0,2.293936,75.78,33.03,15,2020-07-22 21:26:51.124999936,2.0
-22.0,-43.0,127.0,20.897835,84.85,36.53,5C,2020-04-14 22:38:25.218749952,1.0
-40.0,2.0,49.0,0.621856,72.53,32.23,15,2020-07-24 14:02:50.906249984,2.0
6.0,56.0,31.0,0.242099,88.17,28.83,5C,2020-06-23 20:22:50.875000064,0.0
-64.0,-1.0,0.0,0.199827,66.6,28.97,5C,2020-06-23 19:55:09.343749888,0.0
-47.0,16.0,22.0,2.283686,87.13,34.99,15,2020-07-22 20:58:33.624999936,2.0
-57.0,4.0,30.0,0.25108,121.07,30.87,5C,2020-06-24 13:59:15.781250048,2.0
-57.0,7.0,28.0,0.344574,74.82,28.99,5C,2020-06-23 19:03:56.218749952,0.0
-35.0,-13.0,127.0,5.742557,108.65,36.15,5C,2020-04-14 22:57:39.156250112,1.0
-65.0,-6.0,3.0,0.263875,92.95,28.51,5C,2020-06-23 20:16:41.500000000,0.0
9.0,24.0,-60.0,0.0,101.6,27.31,5C,2020-06-24 14:46:38.218749952,2.0
-20.0,-59.0,-2.0,0.347136,100.23,29.15,5C,2020-06-23 19:24:43.437499904,0.0
-31.0,-5.0,55.0,8.803616,79.28,30.73,15,2020-07-28 18:49:23.593750016,2.0
-19.0,3.0,61.0,0.234694,89.87,29.37,5C,2020-06-24 14:39:59.312499968,2.0
-64.0,10.0,17.0,4.479823,93.63,32.77,15,2020-07-08 13:15:32.406249984,2.0
-12.0,-63.0,-2.0,0.247252,69.77,30.69,5C,2020-05-08 22:19:25.093750016,1.0
-17.0,-2.0,61.0,0.445769,81.12,28.49,5C,2020-06-23 20:37:05.624999936,0.0
-8.0,56.0,32.0,4.955874,82.03,34.11,15,2020-07-08 13:40:25.062500096,2.0
-41.0,-5.0,48.0,0.308745,81.37,30.69,5C,2020-05-08 22:21:54.500000000,1.0
-62.0,4.0,15.0,0.326641,74.28,29.01,5C,2020-06-23 19:03:51.562500096,0.0
-60.0,7.0,14.0,0.293336,75.95,28.99,5C,2020-06-23 19:04:14.468750080,0.0
-22.0,-43.0,127.0,19.821146,78.92,36.55,5C,2020-04-14 22:40:50.000000000,1.0
-28.0,16.0,55.0,0.215199,82.97,28.91,5C,2020-06-23 19:49:42.343749888,0.0
-24.0,-4.0,59.0,0.459859,128.17,28.67,5C,2020-06-23 17:52:01.000000000,1.0
-31.0,-9.0,55.0,2.525017,75.48,34.45,15,2020-07-08 13:33:06.875000064,2.0
-51.0,-12.0,37.0,4.175356,96.3,34.31,15,2020-07-22 20:46:06.000000000,2.0
20.0,61.0,5.0,0.286932,75.12,29.23,5C,2020-06-23 18:05:22.687500032,1.0
-19.0,-16.0,59.0,0.304865,90.47,28.59,5C,2020-06-23 18:43:47.437499904,0.0
-65.0,4.0,-1.0,0.02562,96.23,28.41,5C,2020-06-24 15:25:41.593750016,2.0
-19.0,-5.0,60.0,0.454736,78.28,28.63,5C,2020-06-23 17:52:44.500000000,1.0
-64.0,13.0,5.0,0.159114,106.6,29.87,5C,2020-06-24 14:18:13.187500032,2.0
19.0,60.0,9.0,0.276684,69.57,28.85,5C,2020-06-23 20:04:09.281250048,0.0
-25.0,-81.0,127.0,10.630584,113.3,35.33,5C,2020-04-14 22:49:25.750000128,1.0
50.0,-30.0,127.0,17.113142,108.8,36.13,5C,2020-04-14 22:45:38.000000000,1.0
-65.0,-9.0,21.0,2.299061,75.55,33.05,15,2020-07-22 21:26:36.624999936,2.0
-63.0,7.0,2.0,10.44635,86.23,32.71,15,2020-07-24 13:21:00.687500032,2.0
-61.0,20.0,-3.0,0.172948,95.37,30.37,5C,2020-05-08 22:14:24.062500096,1.0
-22.0,0.0,60.0,0.471388,88.9,28.49,5C,2020-06-23 20:38:20.031249920,0.0
-61.0,21.0,-5.0,0.172948,97.43,30.35,5C,2020-05-08 22:14:29.656250112,1.0
-35.0,-3.0,51.0,0.671684,71.92,31.81,15,2020-07-21 16:42:59.937499904,2.0
-18.0,2.0,61.0,0.472669,97.62,28.51,5C,2020-06-23 20:37:54.843749888,0.0
50.0,-31.0,127.0,16.048269,102.62,35.79,5C,2020-04-14 22:46:23.781250048,1.0
6.0,52.0,33.0,9.621416,83.6,31.87,15,2020-07-24 13:13:36.156250112,2.0
-64.0,4.0,8.0,0.318955,73.67,29.13,5C,2020-06-23 19:19:25.062500096,0.0
-59.0,1.0,33.0,0.253642,100.83,30.95,5C,2020-06-24 13:58:30.187500032,2.0
-37.0,-14.0,50.0,5.763033,105.83,34.45,15,2020-07-22 20:48:36.312499968,2.0
-46.0,9.0,42.0,2.502931,75.42,32.31,15,2020-07-31 20:05:00.156250112,2.0
-14.0,-3.0,62.0,0.390688,69.58,29.05,5C,2020-06-23 19:13:06.500000000,0.0
-40.0,10.0,49.0,1.840626,92.83,32.47,15,2020-07-31 20:12:06.875000064,2.0
50.0,-31.0,127.0,16.790293,106.4,35.95,5C,2020-04-14 22:45:52.031249920,1.0
-42.0,-42.0,127.0,10.0438,81.0,35.03,5C,2020-04-14 22:51:08.437499904,1.0
-57.0,26.0,-17.0,0.158856,77.5,31.01,5C,2020-05-08 22:29:14.437499904,1.0
-62.0,14.0,10.0,0.120416,93.65,28.31,5C,2020-06-24 15:26:17.562500096,2.0
-63.0,6.0,10.0,0.260032,70.93,28.49,5C,2020-06-23 20:33:32.500000000,0.0
-20.0,4.0,63.0,0.316393,74.5,28.91,5C,2020-06-23 19:15:30.156250112,0.0
8.0,-38.0,49.0,0.397093,69.43,28.97,5C,2020-06-23 19:50:18.406249984,0.0
-59.0,28.0,1.0,10.091721,118.08,31.73,15,2020-07-24 13:12:35.156250112,2.0
-2.0,58.0,26.0,0.363788,77.27,29.01,5C,2020-06-23 17:54:49.218749952,1.0
-25.0,-54.0,21.0,0.298478,111.4,30.21,5C,2020-06-24 14:05:59.562500096,2.0
-63.0,15.0,1.0,0.092234,80.63,28.27,5C,2020-06-24 15:36:17.687500032,2.0
-22.0,-43.0,127.0,22.382557,81.3,36.5,5C,2020-04-14 22:31:13.624999936,1.0
-56.0,-17.0,127.0,9.505771,88.48,35.23,5C,2020-04-14 22:50:21.312499968,1.0
-50.0,7.0,39.0,0.530311,129.75,28.77,5C,2020-06-23 20:52:15.687500032,0.0
-11.0,-69.0,127.0,10.515291,111.17,35.33,5C,2020-04-14 22:49:32.062500096,1.0
-57.0,23.0,-21.0,0.157575,80.97,31.07,5C,2020-05-08 22:28:42.468750080,1.0
-51.0,31.0,-6.0,0.374081,78.62,30.83,5C,2020-05-08 22:25:53.906249984,1.0
-4.0,57.0,30.0,4.882608,91.05,34.39,15,2020-07-22 20:46:37.437499904,2.0
-57.0,-13.0,127.0,6.667109,113.32,35.39,5C,2020-04-14 22:54:32.437499904,1.0
-34.0,-6.0,54.0,2.73736,78.47,35.09,15,2020-07-22 20:56:36.062500096,2.0
19.0,60.0,11.0,0.270279,65.37,28.87,5C,2020-06-23 20:04:50.843749888,0.0
-34.0,-4.0,54.0,2.302904,85.95,35.03,15,2020-07-22 20:58:06.249999872,2.0
-18.0,-44.0,43.0,0.312569,112.32,30.39,5C,2020-06-24 14:05:39.124999936,2.0
-59.0,-2.0,24.0,0.28437,78.8,29.29,5C,2020-06-23 18:01:46.500000000,1.0
-64.0,1.0,6.0,0.199827,66.08,28.79,5C,2020-06-23 18:24:07.624999936,0.0
-20.0,-3.0,60.0,0.430398,60.58,28.79,5C,2020-06-23 17:58:33.031249920,1.0
-28.0,3.0,57.0,0.173205,103.58,29.31,5C,2020-06-24 14:28:15.500000000,2.0
7.0,-39.0,48.0,0.391969,69.47,28.97,5C,2020-06-23 19:50:17.124999936,0.0
-64.0,-6.0,2.0,0.301022,84.75,28.51,5C,2020-06-23 20:16:20.500000000,0.0
18.0,60.0,11.0,0.313832,72.42,29.23,5C,2020-06-23 18:04:17.624999936,1.0
-35.0,-55.0,-10.0,1.771504,125.22,34.23,15,2020-07-08 13:44:48.187500032,2.0
-42.0,-9.0,44.0,0.144764,85.75,30.37,5C,2020-05-08 22:15:19.656250112,1.0
-61.0,19.0,-8.0,0.163981,94.3,31.05,5C,2020-05-08 22:28:14.843749888,1.0
-62.0,14.0,-6.0,0.254923,97.63,31.05,5C,2020-06-24 13:57:53.937499904,2.0
20.0,62.0,39.0,10.22884,82.33,32.55,15,2020-07-24 13:18:10.750000128,2.0
-58.0,29.0,-9.0,0.155013,97.05,31.01,5C,2020-05-08 22:27:51.968750080,1.0
20.0,-43.0,-43.0,3.335861,99.9,34.07,15,2020-07-21 13:25:07.124999936,0.0
18.0,60.0,10.0,0.27156,65.45,28.85,5C,2020-06-23 20:04:46.968750080,0.0
-38.0,-2.0,51.0,0.670553,79.78,32.23,15,2020-07-24 14:01:44.968750080,2.0
-27.0,5.0,57.0,0.363788,71.52,28.63,5C,2020-06-23 19:42:10.437499904,0.0
-46.0,10.0,44.0,0.521769,77.05,32.29,15,2020-07-21 16:35:00.593750016,2.0
-58.0,2.0,28.0,2.240123,86.07,35.09,15,2020-07-22 20:58:19.843749888,2.0
-60.0,-13.0,127.0,5.569107,107.28,35.89,5C,2020-04-14 22:56:04.312499968,1.0
18.0,60.0,10.0,0.304865,73.12,29.25,5C,2020-06-23 18:04:43.468750080,1.0
-22.0,-44.0,127.0,19.808336,84.27,36.53,5C,2020-04-14 22:42:26.781250048,1.0
-22.0,-43.0,127.0,20.053011,78.33,36.53,5C,2020-04-14 22:40:25.375000064,1.0
-53.0,35.0,-55.0,3.074885,80.43,33.45,15,2020-07-08 13:49:39.750000128,2.0
-62.0,18.0,9.0,0.13835,64.38,28.25,5C,2020-06-24 15:29:58.187500032,2.0
-33.0,-16.0,51.0,3.478558,61.35,35.27,15,2020-07-22 20:53:55.875000064,2.0
4.0,43.0,17.0,0.285651,76.63,28.97,5C,2020-06-23 19:30:37.000000000,0.0
18.0,60.0,9.0,0.27156,66.78,28.85,5C,2020-06-23 20:04:31.750000128,0.0
-36.0,-8.0,52.0,4.858885,113.83,34.33,15,2020-07-22 20:49:07.124999936,2.0
-58.0,4.0,28.0,0.307427,80.5,28.55,5C,2020-06-23 20:45:52.468750080,0.0
17.0,60.0,15.0,0.294617,88.08,28.85,5C,2020-06-23 20:02:17.375000064,0.0
-34.0,-8.0,54.0,2.695078,77.75,35.05,15,2020-07-22 20:56:41.062500096,2.0
-44.0,38.0,-28.0,0.3728,83.63,30.79,5C,2020-05-08 22:25:29.781250048,1.0
-32.0,-97.0,15.0,3.319683,85.48,33.75,15,2020-07-22 21:30:03.124999936,2.0
47.0,-26.0,34.0,0.169362,84.98,29.41,5C,2020-06-24 14:43:26.031249920,2.0
-30.0,-22.0,50.0,4.722023,68.08,32.63,15,2020-07-08 13:13:31.406249984,2.0
-61.0,5.0,21.0,0.344574,72.33,29.11,5C,2020-06-23 17:55:53.843749888,1.0
-52.0,25.0,-32.0,0.334367,78.62,30.83,5C,2020-05-08 22:25:53.375000064,1.0
-35.0,12.0,53.0,0.151428,94.73,29.93,5C,2020-06-24 14:20:58.624999936,2.0
-22.0,-43.0,127.0,20.00177,77.52,36.53,5C,2020-04-14 22:42:04.656250112,1.0
-30.0,12.0,-128.0,3.929021,94.85,33.57,15,2020-07-21 13:23:21.750000128,0.0
51.0,-30.0,127.0,16.222488,102.98,35.84,5C,2020-04-14 22:46:15.406249984,1.0
-65.0,6.0,4.0,0.251065,90.73,28.65,5C,2020-06-23 20:20:16.468750080,0.0
-48.0,35.0,18.0,0.150146,99.9,29.69,5C,2020-06-24 14:19:28.375000064,2.0
-36.0,34.0,4.0,0.192165,77.0,30.33,5C,2020-05-08 22:10:36.718749952,1.0
-54.0,24.0,14.0,0.32668,79.8,30.85,5C,2020-05-08 22:26:04.624999936,1.0
-19.0,-65.0,4.0,0.316413,102.48,30.87,5C,2020-06-24 14:01:38.218749952,2.0
-45.0,35.0,-12.0,7.283123,85.17,30.59,15,2020-07-28 18:50:05.093750016,2.0
-43.0,32.0,37.0,0.188322,78.4,31.13,5C,2020-05-08 22:30:24.124999936,1.0
-41.0,9.0,48.0,1.850876,93.15,32.47,15,2020-07-31 20:12:04.468750080,2.0
-19.0,-60.0,4.0,0.237003,83.58,30.57,5C,2020-05-08 22:18:00.531249920,1.0
-34.0,-6.0,55.0,10.657795,126.45,32.53,15,2020-07-24 13:23:53.687500032,2.0
-61.0,-24.0,-25.0,0.293372,83.2,30.71,5C,2020-05-08 22:20:05.718749952,1.0
-64.0,2.0,7.0,0.309989,76.88,29.15,5C,2020-06-23 19:18:57.843749888,0.0
-1.0,62.0,19.0,0.321517,72.9,28.71,5C,2020-06-23 18:38:38.343749888,0.0
-21.0,6.0,60.0,0.294617,73.5,28.73,5C,2020-06-23 18:27:55.937499904,0.0
-17.0,-6.0,61.0,0.381722,63.35,29.07,5C,2020-06-23 19:16:43.624999936,0.0
-22.0,-44.0,127.0,19.570799,86.88,36.53,5C,2020-04-14 22:33:52.906249984,1.0
3.0,-21.0,60.0,0.220349,77.62,30.71,5C,2020-05-08 22:21:20.500000000,1.0
-13.0,-62.0,2.0,0.240847,78.63,30.71,5C,2020-05-08 22:19:09.500000000,1.0
6.0,58.0,24.0,3.360683,77.65,34.23,15,2020-07-22 21:18:17.656250112,2.0
-22.0,-44.0,127.0,22.359499,81.95,36.49,5C,2020-04-14 22:31:08.437499904,1.0
-11.0,-62.0,127.0,14.884863,104.62,35.55,5C,2020-04-14 22:47:48.124999936,1.0
-57.0,-13.0,127.0,6.61843,113.13,35.43,5C,2020-04-14 22:54:37.562500096,1.0
-53.0,36.0,3.0,0.187041,80.32,31.03,5C,2020-05-08 22:29:46.031249920,1.0
-27.0,6.0,59.0,0.431679,75.03,28.69,5C,2020-06-23 20:41:59.656250112,0.0
-43.0,1.0,49.0,0.120416,78.28,29.25,5C,2020-06-24 15:02:59.812499968,2.0
-8.0,-65.0,28.0,0.327922,71.73,28.55,5C,2020-06-23 18:47:13.312499968,0.0
-21.0,5.0,60.0,0.304865,69.2,28.57,5C,2020-06-23 18:29:41.031249920,0.0
-35.0,-3.0,54.0,3.151838,82.38,34.29,15,2020-07-22 20:43:46.906249984,2.0
-62.0,19.0,6.0,0.172948,97.18,30.37,5C,2020-05-08 22:14:53.687500032,1.0
-65.0,3.0,9.0,0.204951,68.85,28.79,5C,2020-06-23 18:23:40.000000000,0.0
-4.0,-62.0,-10.0,0.15117,90.75,30.39,5C,2020-05-08 22:14:06.624999936,1.0
-32.0,-2.0,53.0,0.333046,109.1,28.51,5C,2020-06-23 20:17:01.531249920,0.0
-34.0,-31.0,-37.0,2.769281,88.8,33.61,15,2020-07-22 21:21:38.406249984,2.0
-4.0,-69.0,4.0,0.108894,77.08,31.19,5C,2020-05-08 22:30:47.624999936,1.0
53.0,41.0,-54.0,0.0,104.65,27.91,5C,2020-06-24 14:46:49.875000064,2.0
-20.0,5.0,60.0,0.297179,73.62,28.73,5C,2020-06-23 18:27:56.812499968,0.0
2.0,5.0,61.0,0.262594,68.22,28.73,5C,2020-06-23 18:26:26.312499968,0.0
-11.0,-62.0,-3.0,0.240847,74.32,30.69,5C,2020-05-08 22:19:15.812499968,1.0
-34.0,-2.0,54.0,0.284387,93.23,31.23,5C,2020-06-24 13:56:40.375000064,2.0
-48.0,10.0,41.0,2.292792,75.42,32.29,15,2020-07-31 20:05:02.031249920,2.0
-22.0,-44.0,127.0,19.290257,91.9,36.53,5C,2020-04-14 22:43:08.593750016,1.0
-4.0,64.0,127.0,12.03261,121.98,35.53,5C,2020-04-14 22:48:25.312499968,1.0
-29.0,12.0,55.0,0.324079,71.3,29.25,5C,2020-06-23 18:06:46.624999936,1.0
-36.0,-1.0,52.0,4.246142,78.53,32.61,15,2020-07-08 13:12:28.031249920,2.0
-18.0,-60.0,2.0,3.451652,83.93,34.0,15,2020-07-22 21:17:24.187500032,2.0
51.0,-31.0,127.0,15.400743,103.18,35.63,5C,2020-04-14 22:46:56.062500096,1.0
-43.0,-34.0,44.0,3.023079,64.55,34.84,15,2020-07-22 21:10:38.312499968,2.0
-16.0,-62.0,2.0,0.225474,87.58,30.41,5C,2020-05-08 22:13:08.093750016,1.0
-34.0,2.0,54.0,0.304865,75.12,28.57,5C,2020-06-23 18:49:25.718749952,0.0
-62.0,16.0,7.0,0.267718,90.3,28.47,5C,2020-06-23 20:13:36.218749952,0.0
-33.0,48.0,27.0,0.33945,77.12,28.71,5C,2020-06-23 20:42:29.656250112,0.0
-23.0,31.0,37.0,0.348417,79.25,28.71,5C,2020-06-23 18:45:09.718749952,0.0
-44.0,10.0,81.0,1.650988,74.37,34.15,15,2020-07-08 13:32:45.812499968,2.0
-22.0,-43.0,127.0,19.701464,91.88,36.5,5C,2020-04-14 22:43:41.218749952,1.0
18.0,60.0,13.0,0.285651,76.58,28.85,5C,2020-06-23 20:02:49.000000000,0.0
